,alternative_names,reference_mass_ratio,reference_dimensionless_spin1,reference_dimensionless_spin2,remnant_mass,keyword1,keyword2,keyword3,reference_dimensionless_spin1_1,reference_dimensionless_spin1_2,reference_dimensionless_spin1_3,reference_dimensionless_spin2_1,reference_dimensionless_spin2_2,reference_dimensionless_spin2_3,precessing,notspinning,s1,s2,eta
1029,"['PRIVATE:BBH:1109', 'SXS:BBH:1042']",1.080022676144144,"[0.730625857196, -0.104614070017, -0.276307009782]","[0.381771449584, 0.214871920497, -0.570796793036]",0.958950784596,,,,0.730625857196,-0.104614070017,-0.276307009782,0.381771449584,0.214871920497,-0.570796793036,1,0,0.7881013960802137,0.719533432771348,0.24962997589942384
1030,"['PRIVATE:BBH:1110', 'SXS:BBH:1043']",1.47798594514987,"[-0.536873449539, 0.145315929457, 0.385202722569]","[0.0701075640565, 0.332533116276, -0.5298061460669999]",0.951675581013,,,,-0.536873449539,0.145315929457,0.385202722569,0.0701075640565,0.332533116276,-0.5298061460669999,1,0,0.676558170188216,0.6294345846619259,0.24069808033513837
1031,"['PRIVATE:BBH:1111', 'SXS:BBH:1044']",1.7650930672061231,"[0.660729602518, 0.0814506895213, -0.24521279610000002]","[-0.0306026727642, -0.7395777247099999, 0.25783090810299997]",0.9592030225979999,,,,0.660729602518,0.0814506895213,-0.24521279610000002,-0.0306026727642,-0.7395777247099999,0.25783090810299997,1,0,0.7094555221000606,0.7838293893703852,0.23085968700451992
1032,"['PRIVATE:BBH:1112', 'SXS:BBH:1045']",1.104943882421091,"[0.473391391525, 0.601822627741, -0.161672984909]","[-0.101660871174, -0.753899485414, -0.211955276217]",0.955200785084,,,,0.473391391525,0.601822627741,-0.161672984909,-0.101660871174,-0.753899485414,-0.211955276217,1,0,0.7825778165016205,0.7896989337409386,0.2493785971819221
1033,"['PRIVATE:BBH:1113', 'SXS:BBH:1046']",1.8473073787515442,"[0.628350582121, 0.35516294334799997, -0.249382526431]","[0.343798240277, -0.32558422588499997, -0.642902197441]",0.963519748346,,,,0.628350582121,0.35516294334799997,-0.249382526431,0.343798240277,-0.32558422588499997,-0.642902197441,1,0,0.7636470486216277,0.7984519732815262,0.2278612407035846
1034,"['PRIVATE:BBH:1114', 'SXS:BBH:1047']",1.374457168496111,"[0.286157056653, -0.195610245217, -0.355972633709]","[-0.5611866975, 0.330515184584, -0.19819554185399998]",0.959775876423,,,,0.286157056653,-0.195610245217,-0.355972633709,-0.5611866975,0.330515184584,-0.19819554185399998,1,0,0.4968558594359988,0.6807732878883783,0.24378250239433924
1035,"['PRIVATE:BBH:1115', 'SXS:BBH:1048']",1.047848810488854,"[-0.325391120991, 0.308806197493, -0.0851951794005]","[-0.585165976423, 0.108405303918, -0.307416761364]",0.954582638199,,,,-0.325391120991,0.308806197493,-0.0851951794005,-0.585165976423,0.108405303918,-0.307416761364,1,0,0.45661676252952943,0.6698328112657421,0.2498635144985052
1036,"['PRIVATE:BBH:1116', 'SXS:BBH:1049']",1.049357872856589,"[-0.110817916149, -0.518523017949, -0.279175556339]","[0.550324072935, 0.45545940892299996, -0.35375897757499997]",0.958091012449,,,,-0.110817916149,-0.518523017949,-0.279175556339,0.550324072935,0.45545940892299996,-0.35375897757499997,1,0,0.599237617260245,0.7971482124694033,0.2498549835499505
1037,"['PRIVATE:BBH:1117', 'SXS:BBH:1050']",1.476020543731698,"[-0.569143375531, 0.169881861917, -0.489889883573]","[0.382077078599, -0.18727034655299998, 0.623086644226]",0.956457914875,,,,-0.569143375531,0.169881861917,-0.489889883573,0.382077078599,-0.18727034655299998,0.623086644226,1,0,0.7699195587503769,0.754513116454343,0.2407597671936172
1038,"['PRIVATE:BBH:1118', 'SXS:BBH:1051']",1.25118420156805,"[-0.183797513496, -0.528374742928, 0.409270201612]","[0.281948986518, -0.629525924381, -0.378927633858]",0.949499196584,,,,-0.183797513496,-0.528374742928,0.409270201612,0.281948986518,-0.629525924381,-0.378927633858,1,0,0.6931547394767416,0.7870097027149681,0.24688754855305234
1039,"['PRIVATE:BBH:1119', 'SXS:BBH:1052']",1.821772246575158,"[-0.192105951926, 0.532676085555, -0.49206810345199997]","[-0.121667780558, 0.5839968797139999, -0.439152687138]",0.967260486694,,,,-0.192105951926,0.532676085555,-0.49206810345199997,-0.121667780558,0.5839968797139999,-0.439152687138,1,0,0.7501863284027779,0.7407499490125692,0.22879691603663585
1040,"['PRIVATE:BBH:1120', 'SXS:BBH:1053']",1.014635649527124,"[0.0514553229964, -0.6631967591619999, 0.133725914505]","[-0.660240765696, 0.027457785162, -0.323867382671]",0.952094575133,,,,0.0514553229964,-0.6631967591619999,0.133725914505,-0.660240765696,0.027457785162,-0.323867382671,1,0,0.678498498036541,0.7359088803724323,0.24998680616703484
1041,"['PRIVATE:BBH:1121', 'SXS:BBH:1054']",1.818148791453477,"[0.327046342911, 0.43000574584699996, 0.539226212275]","[0.639594576437, 0.0284861454227, -0.165174393876]",0.945053133314,,,,0.327046342911,0.43000574584699996,0.539226212275,0.639594576437,0.0284861454227,-0.165174393876,1,0,0.7633014868826979,0.6611923041604255,0.228929407069702
1042,"['PRIVATE:BBH:1122', 'SXS:BBH:1055']",1.7481643944646201,"[0.460548932191, -0.40520126166299997, -0.465282414031]","[-0.5229756730339999, 0.206248813703, 0.453600082289]",0.961872684799,,,,0.460548932191,-0.40520126166299997,-0.465282414031,-0.5229756730339999,0.206248813703,0.453600082289,1,0,0.7699227923643203,0.7223539038392799,0.23147114154480275
1043,"['PRIVATE:BBH:1123', 'SXS:BBH:1056']",1.172551020760172,"[0.138695659602, -0.506571595555, 0.389646350213]","[0.318124695601, 0.674750338548, -0.211717384726]",0.9474346889899999,,,,0.138695659602,-0.506571595555,0.389646350213,0.318124695601,0.674750338548,-0.211717384726,1,0,0.6539690708664165,0.7754454154336634,0.24842298760938616
1044,"['PRIVATE:BBH:1124', 'SXS:BBH:1057']",1.9633139286256052,"[-0.355705914107, 0.401495149276, 0.067556571627]","[0.375372330184, -0.419980317447, -0.5505233337859999]",0.961353596574,,,,-0.355705914107,0.401495149276,0.067556571627,0.375372330184,-0.419980317447,-0.5505233337859999,1,0,0.5406375334665989,0.7876317631695031,0.22358075735668875
1045,"['PRIVATE:BBH:1125', 'SXS:BBH:1058']",1.816269594240782,"[0.28945379535, -0.390338839078, 0.447210731847]","[-0.394107321397, 0.523152833063, 0.423529656071]",0.943709233866,,,,0.28945379535,-0.390338839078,0.447210731847,-0.394107321397,0.523152833063,0.423529656071,1,0,0.6604130129051136,0.7799915621929386,0.22899808990934759
1046,"['PRIVATE:BBH:1126', 'SXS:BBH:1059']",1.118041411294204,"[0.223154119066, 0.037197483175400003, 0.176635947036]","[0.156516284262, -0.638474237899, 0.40884900605999996]",0.9421980391779999,,,,0.223154119066,0.037197483175400003,0.176635947036,0.156516284262,-0.638474237899,0.40884900605999996,1,0,0.28702207475386154,0.7741474080923748,0.24922350278739142
1047,"['PRIVATE:BBH:1127', 'SXS:BBH:1060']",1.894596499904333,"[0.363808844915, 0.41853964139, -0.574715672228]","[0.572586867575, 0.239255390051, -0.434167200596]",0.968285081167,,,,0.363808844915,0.41853964139,-0.574715672228,0.572586867575,0.239255390051,-0.434167200596,1,0,0.7986428556981764,0.7573638627906496,0.22612087918961432
1048,"['PRIVATE:BBH:1128', 'SXS:BBH:1061']",1.5280477558588932,"[-0.356457229837, 0.671856758882, -0.0280515549185]","[0.0413876037443, -0.6466544016319999, 0.28728978002]",0.951260305878,,,,-0.356457229837,0.671856758882,-0.0280515549185,0.0413876037443,-0.6466544016319999,0.28728978002,1,0,0.761078281710784,0.7088090480500902,0.23909273502384257
1049,"['PRIVATE:BBH:1129', 'SXS:BBH:1062']",1.8496310439703532,"[0.0685268434948, 0.417549115883, -0.330236979034]","[0.713315451955, 0.119609959805, 0.19832759915099998]",0.962585212196,,,,0.0685268434948,0.417549115883,-0.330236979034,0.713315451955,0.119609959805,0.19832759915099998,1,0,0.5367491544246142,0.7499728748876985,0.2277759356111052
1050,"['PRIVATE:BBH:1130', 'SXS:BBH:1063']",1.7791784483487731,"[-0.47324595390999996, 0.280478584693, -0.285392745681]","[-0.291830023286, -0.414924619007, 0.58295727557]",0.9578681160329999,,,,-0.47324595390999996,0.280478584693,-0.285392745681,-0.291830023286,-0.414924619007,0.58295727557,1,0,0.6197410658096768,0.7727654153035113,0.2303491651639387
1051,"['PRIVATE:BBH:1131', 'SXS:BBH:1064']",1.325797181946678,"[0.206322135986, -0.671604383874, 0.226394503854]","[0.518040522803, -0.29870882928, 0.479561814177]",0.939345110035,,,,0.206322135986,-0.671604383874,0.226394503854,0.518040522803,-0.29870882928,0.479561814177,1,0,0.7381569911691547,0.7665327661441285,0.2450944130747514
1052,"['PRIVATE:BBH:1132', 'SXS:BBH:1065']",1.113790533486557,"[0.0140599868594, -0.029380817633600002, 0.16616091126399998]","[-0.0218378033071, -0.747775087611, -0.210113061706]",0.95079528066,,,,0.0140599868594,-0.029380817633600002,0.16616091126399998,-0.0218378033071,-0.747775087611,-0.210113061706,1,0,0.16932325329791015,0.7770405201817906,0.24927551670082007
1053,"['PRIVATE:BBH:1133', 'SXS:BBH:1066']",1.051079403736478,"[0.44787662425499997, 0.0407169222341, -0.275558945703]","[-0.0504744674885, 0.549814915447, 0.514004533162]",0.946367910349,,,,0.44787662425499997,0.0407169222341,-0.275558945703,-0.0504744674885,0.549814915447,0.514004533162,1,0,0.5274315793230635,0.7543505638808292,0.2498449518104629
1054,"['PRIVATE:BBH:1134', 'SXS:BBH:1067']",1.021891470591569,"[0.168317958782, -0.21231586649599998, 0.436420782779]","[0.751080408331, 0.0513409768512, -0.24687256100399999]",0.946540684221,,,,0.168317958782,-0.21231586649599998,0.436420782779,0.751080408331,0.0513409768512,-0.24687256100399999,1,0,0.5136847886164447,0.7922775631427226,0.2499706928084984
1055,"['PRIVATE:BBH:1135', 'SXS:BBH:1068']",1.460016643419939,"[0.0774446460111, 0.0168585067734, 0.191542119023]","[-0.634213297665, 0.016388068456, 0.42949962468999997]",0.945633641459,,,,0.0774446460111,0.0168585067734,0.191542119023,-0.634213297665,0.016388068456,0.42949962468999997,1,0,0.20729270562717458,0.7661364130046837,0.2412579958673849
1056,"['PRIVATE:BBH:1136', 'SXS:BBH:1069']",1.3042434891508972,"[0.101591516935, 0.415351637007, 0.648835713701]","[-0.70782974784, -0.00609765036266, -0.290577996996]",0.940959757642,,,,0.101591516935,0.415351637007,0.648835713701,-0.70782974784,-0.00609765036266,-0.290577996996,1,0,0.7770621609957823,0.7651769113122733,0.24564161233558038
1057,"['PRIVATE:BBH:1137', 'SXS:BBH:1070']",1.201922271769532,"[-0.153105856868, -0.431865347035, 0.639014425219]","[-0.42160228722299997, -0.409684261618, -0.491182396642]",0.944103301782,,,,-0.153105856868,-0.431865347035,0.639014425219,-0.42160228722299997,-0.409684261618,-0.491182396642,1,0,0.7863132435708522,0.7660612440139037,0.24789765257334245
1058,"['PRIVATE:BBH:1138', 'SXS:BBH:1071']",1.065430532426798,"[-0.129843448492, 0.20348227032, 0.655769579714]","[0.334081495778, -0.558065829014, 0.392987558964]",0.930482777837,,,,-0.129843448492,0.20348227032,0.655769579714,0.334081495778,-0.558065829014,0.392987558964,1,0,0.6987832976890277,0.7599257442900802,0.24974911209108605
1059,"['PRIVATE:BBH:1139', 'SXS:BBH:1072']",1.421074355788204,"[0.27943077664, -0.631359325222, 0.38417173998299997]","[-0.49113101545, -0.450115805007, 0.242872056735]",0.940459568415,,,,0.27943077664,-0.631359325222,0.38417173998299997,-0.49113101545,-0.450115805007,0.242872056735,1,0,0.7901164991822273,0.7090844436290623,0.24243791875266713
1060,"['PRIVATE:BBH:1140', 'SXS:BBH:1073']",1.8557750184164212,"[0.361582167114, -0.550021108825, -0.39436189401099997]","[-0.434351062834, -0.47723432273, 0.26548886408]",0.9639311718879999,,,,0.361582167114,-0.550021108825,-0.39436189401099997,-0.434351062834,-0.47723432273,0.26548886408,1,0,0.7673240431368499,0.6977806113149576,0.22755026404690176
1061,"['PRIVATE:BBH:1141', 'SXS:BBH:1074']",1.365812487114084,"[-0.0521719662963, -0.782483731093, 0.0743729445416]","[-0.12811962452, 0.5843119652659999, -0.504987498537]",0.954725947342,,,,-0.0521719662963,-0.782483731093,0.0743729445416,-0.12811962452,0.5843119652659999,-0.504987498537,1,0,0.7877398291137959,0.7828457604271849,0.24402281880378016
1062,"['PRIVATE:BBH:1142', 'SXS:BBH:1075']",1.308810884068807,"[-0.406703990171, -0.598594788783, -0.19261195004099999]","[-0.441105093961, -0.379169209824, -0.532170271085]",0.958253528164,,,,-0.406703990171,-0.598594788783,-0.19261195004099999,-0.441105093961,-0.379169209824,-0.532170271085,1,0,0.7488813124105674,0.7883832767274948,0.24552751921004815
1063,"['PRIVATE:BBH:1143', 'SXS:BBH:1076']",1.061866126677772,"[-0.055210417869500004, 0.359811225751, 0.703431201686]","[0.560367882823, 0.289231929199, -0.389192914365]",0.944580696707,,,,-0.055210417869500004,0.359811225751,0.703431201686,0.560367882823,0.289231929199,-0.389192914365,1,0,0.7920402539790335,0.7410387287852296,0.24977492620489103
1064,"['PRIVATE:BBH:1144', 'SXS:BBH:1077']",1.99248047883982,"[-0.440105097391, 0.161728721617, -0.061770233685900004]","[0.406654545022, 0.239201432886, -0.16961746500799998]",0.962104691249,,,,-0.440105097391,0.161728721617,-0.061770233685900004,0.406654545022,0.239201432886,-0.16961746500799998,1,0,0.47293153618152955,0.5013534969634753,0.22250072124742545
1065,"['PRIVATE:BBH:1145', 'SXS:BBH:1078']",1.099825629718383,"[-0.5332496493059999, -0.178196576646, 0.526628542653]","[-0.26342713169299997, -0.528037378318, -0.09218611555799999]",0.9420131479989999,,,,-0.5332496493059999,-0.178196576646,0.526628542653,-0.26342713169299997,-0.528037378318,-0.09218611555799999,1,0,0.7703550028072437,0.5972567341726845,0.24943498801373118
1066,"['PRIVATE:BBH:1146', 'SXS:BBH:1079']",1.048836708668505,"[-0.549994982856, -0.288601604896, 0.09620361152120001]","[-0.539671355446, 0.20026934271, -0.445207100288]",0.952943923015,,,,-0.549994982856,-0.288601604896,0.09620361152120001,-0.539671355446,0.20026934271,-0.445207100288,1,0,0.6285224756403232,0.7277103432446645,0.24985795757126678
1067,"['PRIVATE:BBH:1147', 'SXS:BBH:1080']",1.699197537579727,"[-0.487332519032, -0.331116320325, -0.47880276523799997]","[0.550457951233, -0.0727079281786, -0.360002856987]",0.9649169822279999,,,,-0.487332519032,-0.331116320325,-0.47880276523799997,0.550457951233,-0.0727079281786,-0.360002856987,1,0,0.7591989789845597,0.6617344300657618,0.23322469400256285
1068,"['PRIVATE:BBH:1148', 'SXS:BBH:1081']",1.5419576840164182,"[0.120317934929, 0.522395653941, -0.555973082477]","[-0.367652501885, 0.467562557965, 0.454669717905]",0.959701794162,,,,0.120317934929,0.522395653941,-0.555973082477,-0.367652501885,0.467562557965,0.454669717905,1,0,0.7723209780661153,0.7486705952105279,0.23863592393653896
1069,"['PRIVATE:BBH:1149', 'SXS:BBH:1082']",1.853575132618444,"[0.013856619503400001, 0.645406152995, -0.42330410882999997]","[-0.68086292833, 0.226561934058, -0.235389365578]",0.9652955194,,,,0.013856619503400001,0.645406152995,-0.42330410882999997,-0.68086292833,0.226561934058,-0.235389365578,1,0,0.7719633908290132,0.7551905657285566,0.22763108631598403
1070,"['PRIVATE:BBH:1150', 'SXS:BBH:1083']",1.394358430482272,"[0.087013668905, -0.776365876093, 0.0969761741015]","[-0.477594791792, 0.444265027287, 0.430349415318]",0.945309574751,,,,0.087013668905,-0.776365876093,0.0969761741015,-0.477594791792,0.444265027287,0.430349415318,1,0,0.787222795961426,0.7814530177059317,0.2432182162118517
1071,"['PRIVATE:BBH:1151', 'SXS:BBH:1084']",1.7632916327367099,"[0.480994628067, -0.163632542251, 0.476244735456]","[-0.730106432963, 0.096064208318, 0.304011312786]",0.941700301697,,,,0.480994628067,-0.163632542251,0.476244735456,-0.730106432963,0.096064208318,0.304011312786,1,0,0.6963766862570806,0.7966847644304408,0.2309248672958998
1072,"['PRIVATE:BBH:1152', 'SXS:BBH:1085']",1.068100064699812,"[0.423010206681, 0.19660202807, 0.460801009127]","[-0.155214666957, 0.636790270246, -0.393280524659]",0.948715615879,,,,0.423010206681,0.19660202807,0.460801009127,-0.155214666957,0.636790270246,-0.393280524659,1,0,0.655688616959301,0.7643709912042741,0.2497289234427643
1073,"['PRIVATE:BBH:1153', 'SXS:BBH:1086']",1.065208414149323,"[-0.330333021309, -0.348217446177, 0.629528015601]","[0.594812241628, 0.17925250736599999, 0.157023580267]",0.936114906833,,,,-0.330333021309,-0.348217446177,0.629528015601,0.594812241628,0.17925250736599999,0.157023580267,1,0,0.7916317434361112,0.6407725563313328,0.24975075898344307
1074,"['PRIVATE:BBH:1154', 'SXS:BBH:1087']",1.958758826690468,"[0.069895731494, 0.548987409351, 0.482429431897]","[0.0696730327915, -0.598791805436, 0.349556028801]",0.94290220207,,,,0.069895731494,0.548987409351,0.482429431897,0.0696730327915,-0.598791805436,0.349556028801,1,0,0.7341735119625782,0.6968467371142635,0.22374937632227354
1075,"['PRIVATE:BBH:1155', 'SXS:BBH:1088']",1.3339493157638351,"[0.169201012846, -0.497132760664, -0.35636620316999995]","[-0.528107999946, -0.335606309258, -0.398659098574]",0.960526795232,,,,0.169201012846,-0.497132760664,-0.35636620316999995,-0.528107999946,-0.335606309258,-0.398659098574,1,0,0.6346391378061425,0.7419290608249383,0.24488178785128703
1076,"['PRIVATE:BBH:1156', 'SXS:BBH:1089']",1.5790412498583262,"[0.423225177455, 0.295384653434, 0.469393904759]","[-0.244824205539, -0.387314938337, -0.511663321985]",0.948750693054,,,,0.423225177455,0.295384653434,0.469393904759,-0.244824205539,-0.387314938337,-0.511663321985,1,0,0.6976405106794199,0.6868413995541637,0.2373979140234415
1077,"['PRIVATE:BBH:1157', 'SXS:BBH:1090']",1.588003464400511,"[-0.298474243305, -0.327974619318, 0.483776528819]","[-0.303442461733, -0.335894392436, 0.5151603331]",0.937303153584,,,,-0.298474243305,-0.327974619318,0.483776528819,-0.303442461733,-0.335894392436,0.5151603331,1,0,0.6562727745910538,0.685778783028635,0.23709464155078164
1078,"['PRIVATE:BBH:1158', 'SXS:BBH:1091']",1.8210123608164541,"[0.41248107907, 0.560682255038, -0.366383452085]","[0.16029258054999998, 0.359161871351, 0.265802203916]",0.9610317199039999,,,,0.41248107907,0.560682255038,-0.366383452085,0.16029258054999998,0.359161871351,0.265802203916,1,0,0.7866015927183022,0.47470177250388834,0.22882470731289303
1079,"['PRIVATE:BBH:1159', 'SXS:BBH:1092']",1.811752341491173,"[-0.36546922557, 0.518768525651, -0.132681177157]","[-0.592497524258, 0.123760087528, 0.435542465373]",0.956182794401,,,,-0.36546922557,0.518768525651,-0.132681177157,-0.592497524258,0.123760087528,0.435542465373,1,0,0.648299955897434,0.7456990778189205,0.22916310622351535
1080,"['PRIVATE:BBH:1160', 'SXS:BBH:1093']",1.999866285088891,"[0.711345628103, -0.364430327825, 0.0358782157501]","[-2.9896367370000003e-06, 5.705541477539999e-07, 3.524188636e-05]",0.956188281984,,,,0.711345628103,-0.364430327825,0.0358782157501,-2.9896367370000003e-06,5.705541477539999e-07,3.524188636e-05,1,0,0.8000683175987531,3.5373069050704284e-05,0.22222717462632752
1081,"['PRIVATE:BBH:1161', 'SXS:BBH:1094']",1.999964951292682,"[0.0882031504016, 0.794997328787, 0.0181959396845]","[1.3445375200000002e-06, -1.8172374960000002e-06, 8.2438240332e-05]",0.9578177486539999,,,,0.0882031504016,0.794997328787,0.0181959396845,1.3445375200000002e-06,-1.8172374960000002e-06,8.2438240332e-05,1,0,0.8000822712322992,8.246922821450524e-05,0.22222352032249307
1082,"['PRIVATE:BBH:1162', 'SXS:BBH:1095']",1.999505747984712,"[0.217530933333, 0.769803177845, 0.0160967258766]","[-0.08795203568240001, 0.0395509696659, -0.793671360546]",0.961411588307,,,,0.217530933333,0.769803177845,0.0160967258766,-0.08795203568240001,0.0395509696659,-0.793671360546,1,0,0.8001098325610886,0.7995086418126635,0.22224052785192103
1083,"['PRIVATE:BBH:1163', 'SXS:BBH:1096']",2.000112013329933,"[-0.34108959204399997, -0.208696018374, 0.00697973032311]","[-3.6528210830000003e-06, -8.658604825e-06, -0.000101183209007]",0.960710597571,,,,-0.34108959204399997,-0.208696018374,0.00697973032311,-3.6528210830000003e-06,-8.658604825e-06,-0.000101183209007,1,0,0.3999310622110849,0.00010161868098107833,0.22221807358037862
1084,"['PRIVATE:BBH:1164', 'SXS:BBH:1097']",2.00010320506033,"[-0.704036325417, 0.37789624384, 0.0360101357312]","[-6.136860578e-06, -6.3029365250000005e-06, -6.656318115200001e-05]",0.956304480447,,,,-0.704036325417,0.37789624384,0.0360101357312,-6.136860578e-06,-6.3029365250000005e-06,-6.656318115200001e-05,1,0,0.7998558923271317,6.71419775674351e-05,0.2222183998125849
1085,"['PRIVATE:BBH:1165', 'SXS:BBH:1098']",1.9998530677855881,"[0.704167317781, -0.37810826566399997, 0.0360457415936]","[-3.603035703e-06, 7.94057717035e-07, 4.1914555448000005e-05]",0.9562006515979999,,,,0.704167317781,-0.37810826566399997,0.0360457415936,-3.603035703e-06,7.94057717035e-07,4.1914555448000005e-05,1,0,0.8000729763473818,4.207662477360254e-05,0.22222766415607625
1086,"['PRIVATE:BBH:1166', 'SXS:BBH:1099']",2.000148191564238,"[0.0213532573743, 0.00575845970115, -0.7993942347]","[0.280868822325, -0.284732011646, 0.00482421437162]",0.971300622487,,,,0.0213532573743,0.00575845970115,-0.7993942347,0.280868822325,-0.284732011646,0.00482421437162,1,0,0.7997001087471614,0.3999786079961198,0.22221673364578234
1087,"['PRIVATE:BBH:1167', 'SXS:BBH:1100']",1.9999331654944972,"[-0.0160899035438, 0.0155889471507, -0.79968240471]","[0.17138965867199998, 0.361347578113, 0.00388228827497]",0.971303306287,,,,-0.0160899035438,0.0155889471507,-0.79968240471,0.17138965867199998,0.361347578113,0.00388228827497,1,0,0.7999961554108146,0.3999519464511771,0.22222469757427665
1088,"['PRIVATE:BBH:0549', 'SXS:BBH:1101']",1.984153006694422,"[-0.02963106586, 0.0642340654164, 0.057117205258300004]","[0.00586757772146, 0.000729729562995, 0.473685899834]",0.957211831515,,,,-0.02963106586,0.0642340654164,0.057117205258300004,0.00586757772146,0.000729729562995,0.473685899834,1,0,0.0909196918188617,0.47372280151487195,0.22280913134880845
1089,"['PRIVATE:BBH:0550', 'SXS:BBH:1102']",1.9841489575071731,"[-0.0297054260748, 0.0641850963312, 0.0571315911541]","[0.00587469695849, 0.00072249243624, 0.473686610257]",0.957211287143,,,,-0.0297054260748,0.0641850963312,0.0571315911541,0.00587469695849,0.00072249243624,0.473686610257,1,0,0.09091841198090773,0.47372358902258765,0.22280928130597083
1090,"['PRIVATE:BBH:0551', 'SXS:BBH:1103']",1.112260278406326,"[-0.0675813022533, 0.21022534222, 0.238038763459]","[0.0186293198216, -0.00143313769024, 0.629732145224]",0.9368105689489999,,,,-0.0675813022533,0.21022534222,0.238038763459,0.0186293198216,-0.00143313769024,0.629732145224,1,0,0.3246912068948861,0.6300092699072576,0.24929384933187665
1091,"['PRIVATE:BBH:0552', 'SXS:BBH:1104']",1.11226030984461,"[-0.0678972319354, 0.210011289441, 0.238137004864]","[0.0186448978925, -0.00145077561132, 0.6297308951339999]",0.9367886711119999,,,,-0.0678972319354,0.210011289441,0.238137004864,0.0186448978925,-0.00145077561132,0.6297308951339999,1,0,0.324690635656093,0.6300085215721808,0.24929384895738452
